19:01:33.824 INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.0 created.
19:01:33.848 INFO  org.springframework.scheduling.quartz.LocalDataSourceJobStore - Using db table-based data access locking (synchronization).
19:01:33.856 INFO  org.springframework.scheduling.quartz.LocalDataSourceJobStore - JobStoreCMT initialized.
19:01:33.872 INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.0) 'scheduler' with instanceId 'CDSTAR-PC1510160493759'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.springframework.scheduling.quartz.LocalDataSourceJobStore' - which supports persistence. and is clustered.

19:01:33.872 INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'scheduler' initialized from an externally provided properties instance.
19:01:33.872 INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.0
19:01:33.872 INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.apache.syncope.core.provisioning.java.job.SpringBeanJobFactory@7063a7b0
19:01:34.266 INFO  openjpa.jdbc.JDBC - Connected to PostgreSQL version 9.9 using JDBC driver PostgreSQL JDBC Driver version 42.1.4.jre7. 
19:01:43.737 INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 
19:01:50.465 INFO  openjpa.Runtime - Starting OpenJPA 2.4.2
19:01:50.466 INFO  openjpa.jdbc.JDBC - Using dictionary class "org.apache.openjpa.jdbc.sql.PostgresDictionary".
19:01:50.491 INFO  openjpa.jdbc.JDBC - Connected to PostgreSQL version 9.9 using JDBC driver PostgreSQL JDBC Driver version 42.1.4.jre7. 
19:01:53.414 INFO  org.springframework.security.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.SecurityContextPersistenceFilter@3a5a9512, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@63af1bf1, org.apache.syncope.core.spring.security.JWTAuthenticationFilter@53f0cab0, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@6a52c152, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4823f28f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6a0c0350, org.springframework.security.web.access.ExceptionTranslationFilter@3fb419b3, org.apache.syncope.core.spring.security.MustChangePasswordFilter@9f9c8f, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1986c4e8]
19:02:03.807 INFO  org.apache.syncope.core.provisioning.java.ConnectorManager - Done loading 0 connectors
19:02:17.345 INFO  org.springframework.jdbc.datasource.init.ScriptUtils - Executing SQL script from class path resource [audit/audit.sql]
19:02:17.348 INFO  org.springframework.jdbc.datasource.init.ScriptUtils - Executed SQL script from class path resource [audit/audit.sql] in 2 ms.
19:02:17.366 INFO  org.springframework.jdbc.datasource.init.ScriptUtils - Executing SQL script from class path resource [audit/audit.sql]
19:02:17.369 INFO  org.springframework.jdbc.datasource.init.ScriptUtils - Executed SQL script from class path resource [audit/audit.sql] in 3 ms.
19:02:18.051 INFO  org.springframework.context.support.DefaultLifecycleProcessor - Starting beans in phase 2147483647
19:02:18.052 INFO  org.springframework.scheduling.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now
19:02:18.061 INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_CDSTAR-PC1510160493759 started.
